Epoch,Training Loss,Validation Loss
699,0.002426945138722658,0.04837462306022644
700,0.006295584607869387,0.048722296953201294
701,0.008055777288973331,0.05108164623379707
702,0.008384030312299728,0.051892977207899094
703,0.006614696234464645,0.05222455412149429
704,0.004038817714899778,0.05431647598743439
705,0.008060681633651257,0.053888432681560516
706,0.006719570606946945,0.05241972953081131
707,0.003966259770095348,0.051169298589229584
708,0.002061192411929369,0.05000246316194534
709,0.0024760058149695396,0.049201976507902145
710,0.005600422620773315,0.04929859936237335
711,0.0029574264772236347,0.04874422773718834
712,0.006261272355914116,0.04765290766954422
713,0.009452561847865582,0.046252213418483734
714,0.0035683356691151857,0.04528648778796196
715,0.005988203454762697,0.04506672918796539
716,0.007383454591035843,0.04588174819946289
717,0.007167386822402477,0.048015013337135315
718,0.0022326414473354816,0.049561627209186554
719,0.002012250479310751,0.05031748488545418
720,0.0019517408218234777,0.05082756280899048
721,0.005111925769597292,0.05128362402319908
722,0.0009762807749211788,0.05305742844939232
723,0.007050210610032082,0.05538352578878403
724,0.007053832057863474,0.05570342391729355
725,0.0056819370947778225,0.05570843815803528
726,0.0038281911984086037,0.05493056774139404
727,0.0015835745725780725,0.05396378040313721
728,0.0052612172439694405,0.051092520356178284
729,0.004684182815253735,0.046745069324970245
730,0.008926570415496826,0.04528746008872986
731,0.005155839957296848,0.04522138088941574
732,0.003662767820060253,0.0451803095638752
733,0.009603947401046753,0.047269556671381
734,0.005437550134956837,0.0497153103351593
735,0.0036894124932587147,0.05155773460865021
736,0.007317583542317152,0.054105088114738464
737,0.005565834231674671,0.0576905831694603
738,0.010615646839141846,0.05505446344614029
739,0.009862897917628288,0.049538470804691315
740,0.003337026806548238,0.0461215041577816
741,0.0032840040512382984,0.04451168328523636
742,0.011618778109550476,0.043568022549152374
743,0.00407409155741334,0.04311877861618996
744,0.010364187881350517,0.04533739760518074
745,0.0021048327907919884,0.04765118658542633
746,0.005811317823827267,0.051340408623218536
747,0.004802715964615345,0.05499575287103653
748,0.011976407840847969,0.051626257598400116
749,0.012857913970947266,0.04553376883268356
750,0.0030989968217909336,0.04251769930124283
751,0.00838488433510065,0.04163959622383118
752,0.0037739265244454145,0.041239701211452484
753,0.002669539535418153,0.041145939379930496
754,0.0005671655526384711,0.04129175469279289
755,0.003978614695370197,0.041661303490400314
756,0.0025442575570195913,0.04281196743249893
757,0.002531670033931732,0.04359545186161995
758,0.002560356166213751,0.045112159103155136
759,0.0028976909816265106,0.046977415680885315
760,0.003909062594175339,0.04736403375864029
761,0.008906884118914604,0.045426011085510254
762,0.004338987171649933,0.04477233067154884
763,0.006363262888044119,0.043310169130563736
764,0.0018361631082370877,0.042656220495700836
765,0.005175168626010418,0.04287893325090408
766,0.003613449167460203,0.043258100748062134
767,0.002652742201462388,0.04415218532085419
768,0.003214157884940505,0.04515218362212181
769,0.0027477203402668238,0.04700351879000664
770,0.005030597560107708,0.047042153775691986
771,0.005172363948076963,0.04537868872284889
772,0.003858856623992324,0.044912394136190414
773,0.007949158549308777,0.04619860649108887
774,0.0016591368475928903,0.0475216843187809
775,0.0022339520510286093,0.04884687438607216
776,0.0016704610316082835,0.050140753388404846
777,0.005414651706814766,0.051102302968502045
778,0.004247553180903196,0.051601558923721313
779,0.0021281049121171236,0.052422139793634415
780,0.001363201066851616,0.05382901057600975
781,0.008222108706831932,0.053213007748126984
782,0.005248003639280796,0.051268868148326874
783,0.005128523800522089,0.049348048865795135
784,0.0019577573984861374,0.04783908277750015
785,0.0027206027880311012,0.04709969088435173
786,0.005658512003719807,0.04769258573651314
787,0.006655198987573385,0.05073484778404236
788,0.00328342174179852,0.05546080321073532
789,0.0051824674010276794,0.05961837247014046
790,0.002670551650226116,0.06099364534020424
791,0.003927978686988354,0.06075999513268471
792,0.004182843957096338,0.05747051164507866
793,0.004357515834271908,0.05388611555099487
794,0.0033112692181020975,0.050513844937086105
795,0.005366547033190727,0.05032017081975937
796,0.002205174881964922,0.05050232261419296
797,0.013341918587684631,0.05024438351392746
798,0.008312279358506203,0.05148186907172203
799,0.005345199257135391,0.05374535545706749
800,0.0005148886702954769,0.05688290670514107
801,0.007345796097069979,0.057217832654714584
802,0.0016323528252542019,0.05628376081585884
803,0.003468973096460104,0.05475595220923424
804,0.0021947601344436407,0.05420767515897751
805,0.0028395536355674267,0.05455498397350311
806,0.005275096278637648,0.053597960621118546
807,0.005409815348684788,0.05174003541469574
808,0.003928130492568016,0.052410729229450226
809,0.0025619682855904102,0.054609306156635284
810,0.006898045539855957,0.05565585568547249
811,0.008139395155012608,0.0567450076341629
812,0.003963945433497429,0.05621239170432091
813,0.002482566051185131,0.056108079850673676
814,0.007015094626694918,0.05762496218085289
815,0.004733320325613022,0.05980286747217178
816,0.005324301775544882,0.058190420269966125
817,0.0015831271884962916,0.05678080767393112
818,0.003946831449866295,0.054484233260154724
819,0.0019708736799657345,0.05353427678346634
820,0.005765100941061974,0.05346446484327316
821,0.003114159684628248,0.05316407233476639
822,0.012280631810426712,0.05443134903907776
823,0.0034701440017670393,0.055932771414518356
824,0.0016417361330240965,0.05862423777580261
825,0.0027292955201119184,0.06197220832109451
826,0.00613334309309721,0.06385470926761627
827,0.010727926157414913,0.058919064700603485
828,0.0014726631343364716,0.054510220885276794
829,0.0016032600542530417,0.05106636509299278
830,0.0033908216282725334,0.049385882914066315
831,0.00779750058427453,0.04746338352560997
832,0.006611259188503027,0.047510888427495956
833,0.0038535476196557283,0.0488472618162632
834,0.002703875070437789,0.05154350399971008
835,0.0038070876616984606,0.05565502867102623
836,0.002217561472207308,0.05767880752682686
837,0.00490485318005085,0.05694285407662392
838,0.0036466852761805058,0.05554332584142685
839,0.007804109714925289,0.053837258368730545
840,0.004424182698130608,0.0526927188038826
841,0.0052700950764119625,0.050496648997068405
842,0.004057754762470722,0.04864390566945076
843,0.0011302563361823559,0.047440025955438614
844,0.00891265831887722,0.048263415694236755
845,0.006363606080412865,0.049935273826122284
846,0.0012627579271793365,0.051600247621536255
847,0.0033584577031433582,0.05270812660455704
848,0.006104896776378155,0.053374096751213074
849,0.0023900456726551056,0.054057877510786057
850,0.0043320562690496445,0.05409770458936691
851,0.005143079441040754,0.053736280649900436
852,0.0037110336124897003,0.052928898483514786
853,0.0012031025253236294,0.05116909742355347
854,0.003278018906712532,0.048147182911634445
855,0.004622931592166424,0.04674810543656349
856,0.004367196466773748,0.04650966078042984
857,0.007609700784087181,0.04790378361940384
858,0.004259956534951925,0.04921464994549751
859,0.0037565610837191343,0.04993077740073204
860,0.0075349328108131886,0.05138932541012764
861,0.008424220606684685,0.0507548525929451
862,0.00613853894174099,0.04870113357901573
863,0.004639670252799988,0.045199811458587646
864,0.0009657454211264849,0.0425688736140728
865,0.005854982882738113,0.042443424463272095
866,0.00846728216856718,0.04321799799799919
867,0.0027327293064445257,0.04544951394200325
868,0.003163668094202876,0.047714121639728546
869,0.008904842659831047,0.04931200295686722
870,0.004082408733665943,0.05060325562953949
871,0.009949886240065098,0.049861840903759
872,0.003660244634374976,0.04887695983052254
873,0.005109800491482019,0.0472986213862896
874,0.0022242050617933273,0.04614170640707016
875,0.0027056762482970953,0.046241648495197296
876,0.0025591168086975813,0.04718997702002525
877,0.002827824791893363,0.04833156242966652
878,0.009273270145058632,0.04770438373088837
879,0.003399871289730072,0.049112994223833084
880,0.0017162174917757511,0.050399474799633026
881,0.0027136728167533875,0.05122768133878708
882,0.008158646523952484,0.05185176432132721
883,0.0071433354169130325,0.05193178355693817
884,0.0057743689976632595,0.051177944988012314
885,0.0035016629844903946,0.049984440207481384
886,0.005117075052112341,0.048746611922979355
887,0.0017008460126817226,0.048028722405433655
888,0.0034086573868989944,0.04920639470219612
889,0.005282972939312458,0.05330963432788849
890,0.004536186344921589,0.05555696412920952
891,0.003065848955884576,0.05486822873353958
892,0.0018436035607010126,0.05412514880299568
893,0.007361238822340965,0.054385192692279816
894,0.006721787620335817,0.05380372703075409
895,0.0057791476137936115,0.05272049829363823
896,0.004455681890249252,0.052248451858758926
897,0.004961526021361351,0.051360394805669785
898,0.003847653977572918,0.04938126727938652
899,0.004946072585880756,0.047728829085826874
900,0.004324508830904961,0.04644225537776947
901,0.003209927352145314,0.04695030301809311
902,0.0018798981327563524,0.04789017140865326
903,0.007355548907071352,0.04965134337544441
904,0.0010797427967190742,0.05118180438876152
905,0.002963437233120203,0.05251765996217728
906,0.005299725569784641,0.05363474786281586
907,0.002400326542556286,0.054241377860307693
908,0.0018304029945284128,0.05352957546710968
909,0.0009470377117395401,0.05268052965402603
910,0.0020254089031368494,0.050813980400562286
911,0.0017703499179333448,0.04974604770541191
912,0.0041573368944227695,0.04993318021297455
913,0.0038289129734039307,0.0507359504699707
914,0.0013452646089717746,0.052248068153858185
915,0.002511144382879138,0.053540945053100586
916,0.006952904164791107,0.054200801998376846
917,0.004816235043108463,0.05440396070480347
918,0.006534677930176258,0.05312826484441757
919,0.005874874535948038,0.05094149708747864
920,0.00336269848048687,0.05046941339969635
921,0.0011169263161718845,0.052862733602523804
922,0.0022934589069336653,0.057313449680805206
923,0.005999434739351273,0.05865740776062012
924,0.009645078331232071,0.05258176103234291
925,0.0070417216047644615,0.04858666658401489
926,0.002460554474964738,0.048308733850717545
927,0.0052566081285476685,0.04966713860630989
928,0.0026652219239622355,0.05103921890258789
929,0.005140436813235283,0.05203493684530258
930,0.002860346809029579,0.053031809628009796
931,0.006470976397395134,0.05476926639676094
932,0.0011108129983767867,0.05765477195382118
933,0.006651832722127438,0.056522246450185776
934,0.0015020566061139107,0.05430075153708458
935,0.002759322989732027,0.05055125057697296
936,0.0031284382566809654,0.04811565950512886
937,0.0007649373728781939,0.0470014363527298
938,0.0061954837292432785,0.046298831701278687
939,0.003094935789704323,0.0461314395070076
940,0.010471487417817116,0.04890291392803192
941,0.003859854070469737,0.05485491082072258
942,0.002792131155729294,0.05944110080599785
943,0.003928733989596367,0.06483783572912216
944,0.0052411118522286415,0.06579034775495529
945,0.002826469950377941,0.06483320146799088
946,0.004574090242385864,0.06006820499897003
947,0.007865583524107933,0.05401739478111267
948,0.0010197418741881847,0.052002325654029846
949,0.0026207752525806427,0.052510447800159454
950,0.007534680888056755,0.053541675209999084
951,0.003537404350936413,0.053740665316581726
952,0.006318159867078066,0.054623380303382874
953,0.00252228113822639,0.05636071413755417
954,0.002731138840317726,0.057470161467790604
955,0.0015718284994363785,0.059236206114292145
956,0.0037194888573139906,0.05941883102059364
957,0.0027558908332139254,0.058371566236019135
958,0.0030433619394898415,0.05519191920757294
959,0.0033424440771341324,0.0525752492249012
960,0.0010140538215637207,0.050374098122119904
961,0.0020902855321764946,0.04965069890022278
962,0.007704553660005331,0.050415538251399994
963,0.0019388026557862759,0.051757972687482834
964,0.005685413256287575,0.05359157174825668
965,0.0020136465318500996,0.054808519780635834
966,0.0010291535872966051,0.05486290156841278
967,0.0021371901966631413,0.055302802473306656
968,0.001526860287413001,0.056023985147476196
969,0.0025687546003609896,0.05600685253739357
970,0.0024994993582367897,0.05667693912982941
971,0.0037411488592624664,0.05512942746281624
972,0.004368003457784653,0.053738415241241455
973,0.004272214137017727,0.05291134864091873
974,0.00853845477104187,0.05235207825899124
975,0.002648156601935625,0.05417943000793457
976,0.002257720334455371,0.05644019693136215
977,0.0032402733340859413,0.058473724871873856
978,0.011133939027786255,0.05362239480018616
979,0.005892145913094282,0.05086226016283035
980,0.005218725651502609,0.05146976187825203
981,0.0058023352175951,0.051140569150447845
982,0.0047858781181275845,0.050290510058403015
983,0.004492686130106449,0.05096067115664482
984,0.0021476142574101686,0.05329522117972374
985,0.0038618058897554874,0.05879317224025726
986,0.008877124637365341,0.060042157769203186
987,0.00294969929382205,0.060376301407814026
988,0.007636872585862875,0.05677700415253639
989,0.002377789467573166,0.05525628849864006
990,0.0029939080122858286,0.05662611871957779
991,0.005691191181540489,0.057628512382507324
992,0.005584969185292721,0.055926524102687836
993,0.008246752433478832,0.05310708284378052
994,0.011081169359385967,0.052814677357673645
995,0.003267817199230194,0.05432463437318802
996,0.00608840910717845,0.05640866607427597
997,0.001354424050077796,0.05774266645312309
998,0.00373738631606102,0.05981038138270378
999,0.0036460822448134422,0.06085039675235748
1000,0.00368814030662179,0.06110987067222595
